Date,Open,High,Low,Close,Adj Close,Volume
2022-06-22,73.639999,74.910004,73.089996,74.400002,69.589157,6322600
2022-06-23,74.410004,74.529999,72.230003,73.970001,69.186958,7958000
2022-06-24,75.599998,78.550003,75.019997,77.820000,72.787994,10795400
2022-06-27,78.400002,78.400002,76.910004,77.440002,72.432571,5937600
2022-06-28,80.379997,81.220001,78.050003,78.160004,73.106010,10259100
2022-06-29,78.279999,79.290001,77.510002,78.190002,73.134071,8534900
2022-06-30,76.570000,76.830002,74.529999,76.059998,71.141800,10182400
2022-07-01,75.760002,77.050003,74.680000,76.750000,71.787178,6017500
2022-07-05,75.059998,76.129997,73.599998,76.110001,71.188576,8706900
2022-07-06,75.760002,76.169998,74.690002,75.449997,70.571243,6895900
2022-07-07,76.290001,77.209999,76.129997,76.989998,72.011665,6258300
2022-07-08,77.389999,77.519997,76.400002,76.730003,71.768494,5890500
2022-07-11,75.860001,76.360001,75.279999,75.820000,70.917320,4918900
2022-07-12,75.199997,77.260002,75.059998,75.940002,71.029564,6558400
2022-07-13,75.239998,75.500000,74.010002,74.980003,70.131645,7780100
2022-07-14,74.010002,75.070000,72.050003,74.690002,69.860397,13296200
2022-07-15,75.940002,78.769997,75.660004,78.050003,73.003128,11663900
2022-07-18,79.500000,80.400002,78.419998,78.860001,73.760750,11596800
2022-07-19,79.860001,81.989998,79.830002,81.650002,76.370346,9952000
2022-07-20,81.470001,82.269997,80.940002,81.809998,76.519997,7653400
2022-07-21,81.500000,83.099998,81.220001,83.019997,77.651756,9053400
2022-07-22,83.099998,83.529999,81.660004,82.430000,77.099915,6564000
2022-07-25,82.889999,83.180000,82.120003,82.550003,77.212151,6208200
2022-07-26,81.800003,82.570000,80.629997,80.790001,75.565956,7121600
2022-07-27,81.389999,82.860001,80.959999,82.510002,77.174736,7751300
2022-07-28,81.760002,83.070000,80.900002,82.949997,78.321938,6324800
2022-07-29,82.970001,84.629997,82.970001,84.300003,79.596619,8597700
2022-08-01,83.660004,84.540001,83.010002,84.089996,79.398338,5439200
2022-08-02,83.330002,84.589996,82.959999,83.529999,78.869591,7684700
2022-08-03,84.680000,85.589996,84.120003,85.050003,80.304787,7043600
2022-08-04,85.199997,85.650002,84.800003,85.360001,80.597473,5722600
2022-08-05,84.989998,86.709999,84.709999,86.129997,81.324524,6219300
2022-08-08,86.760002,87.220001,85.949997,86.029999,81.230103,5719700
2022-08-09,86.449997,86.839996,85.870003,86.360001,81.541687,4920100
2022-08-10,87.529999,89.660004,87.500000,88.889999,83.930534,7271700
2022-08-11,89.980003,90.839996,89.800003,90.199997,85.167442,8808100
2022-08-12,90.620003,91.750000,90.059998,91.660004,86.545990,6259000
2022-08-15,90.650002,92.290001,90.459999,92.019997,86.885895,7348900
2022-08-16,91.480003,92.269997,91.339996,91.820000,86.697060,5953800
2022-08-17,90.389999,91.830002,90.349998,91.349998,86.253273,5499000
2022-08-18,91.169998,92.000000,90.989998,91.730003,86.612091,4664800
2022-08-19,90.650002,90.919998,89.660004,90.010002,84.988037,6264100
2022-08-22,88.430000,88.860001,87.709999,88.459999,83.524513,6452800
2022-08-23,88.459999,89.250000,87.959999,88.300003,83.373451,7487700
2022-08-24,87.989998,89.040001,87.809998,88.599998,83.656715,5262400
2022-08-25,89.070000,90.099998,88.800003,89.910004,84.893623,4943300
2022-08-26,90.339996,90.489998,86.720001,86.809998,81.966583,7911500
2022-08-29,86.139999,86.430000,85.059998,85.349998,80.588036,7505300
2022-08-30,86.139999,86.230003,84.209999,84.430000,79.719376,8849400
2022-08-31,84.610001,85.940002,84.059998,85.220001,80.465286,9223100
2022-09-01,84.669998,86.209999,83.389999,86.169998,81.362289,7830800
2022-09-02,87.360001,89.029999,85.720001,86.400002,81.579460,9974400
2022-09-06,86.750000,86.839996,83.160004,85.129997,80.380318,10689300
2022-09-07,84.370003,87.260002,84.370003,86.860001,82.013794,7592700
2022-09-08,86.529999,88.489998,86.000000,88.440002,83.505638,8446700
2022-09-09,89.220001,89.820000,88.800003,89.459999,84.468742,5976200
2022-09-12,90.000000,91.040001,89.849998,90.150002,85.120239,8030800
2022-09-13,88.010002,88.680000,86.800003,87.050003,82.193199,7890700
2022-09-14,87.540001,88.110001,86.129997,87.180000,82.315948,8341100
2022-09-15,87.339996,89.459999,87.250000,88.260002,83.335686,8883100
2022-09-16,87.400002,87.699997,85.580002,87.430000,82.551994,20988900
2022-09-19,86.120003,89.019997,86.080002,88.720001,83.770027,6011500
2022-09-20,88.099998,88.449997,86.370003,87.190002,82.325386,8092300
2022-09-21,87.900002,89.150002,86.349998,86.360001,81.541687,9707800
2022-09-22,86.910004,87.250000,84.269997,84.769997,80.040398,8376300
2022-09-23,83.279999,83.690002,80.220001,81.510002,76.962288,9990500
2022-09-26,80.919998,81.660004,79.010002,79.760002,75.309929,8496000
2022-09-27,80.699997,80.849998,78.349998,79.480003,75.045555,6855400
2022-09-28,79.760002,81.889999,79.690002,81.470001,76.924530,6693500
2022-09-29,80.800003,81.029999,79.029999,79.860001,75.404343,5892700
2022-09-30,79.769997,81.160004,78.860001,79.010002,74.601776,8090900
2022-10-03,80.050003,80.980003,78.320000,80.379997,75.895325,8169200
2022-10-04,82.199997,84.739998,81.800003,83.970001,79.285034,7875000
2022-10-05,82.029999,83.589996,81.379997,83.110001,78.473015,5956500
2022-10-06,82.449997,83.190002,81.129997,81.309998,76.773445,6434800
2022-10-07,80.699997,80.790001,78.379997,78.930000,74.526237,7180900
2022-10-10,79.440002,79.720001,77.820000,78.410004,74.035248,5418000
2022-10-11,77.919998,78.410004,76.540001,77.000000,72.703918,6271100
2022-10-12,76.989998,77.800003,76.330002,76.599998,72.326233,6411600
2022-10-13,74.980003,79.660004,74.669998,79.320000,74.894478,11811500
2022-10-14,77.230003,79.059998,74.830002,75.300003,71.098770,13658500
2022-10-17,76.809998,78.239998,76.330002,77.139999,72.836098,11412400
2022-10-18,79.800003,80.589996,78.379997,79.440002,75.007782,9767800
2022-10-19,79.150002,79.589996,77.370003,77.639999,73.308212,7429600
2022-10-20,77.629997,78.540001,76.139999,76.599998,72.326233,7638100
2022-10-21,76.610001,79.529999,76.220001,79.220001,74.800056,8149000
2022-10-24,79.529999,81.099998,78.570000,79.430000,74.998337,8143300
2022-10-25,78.610001,80.669998,78.610001,80.510002,76.018089,8173600
2022-10-26,80.599998,82.050003,80.580002,80.910004,76.395767,7733400
2022-10-27,82.000000,82.480003,80.599998,80.690002,76.188042,6466400
2022-10-28,80.269997,82.300003,79.510002,82.220001,78.385536,7816100
2022-10-31,81.769997,83.360001,81.690002,82.169998,78.337875,9087400
2022-11-01,83.250000,83.970001,82.989998,83.720001,79.815590,8195600
2022-11-02,83.449997,86.720001,83.419998,84.370003,80.435272,10907500
2022-11-03,83.059998,84.629997,82.550003,83.620003,79.720245,6447200
2022-11-04,85.150002,85.750000,84.000000,84.849998,80.892883,6929700
2022-11-07,85.519997,86.129997,85.110001,85.570000,81.579308,4599600
2022-11-08,85.610001,86.230003,84.510002,85.279999,81.302834,4850300
2022-11-09,84.879997,85.339996,83.190002,83.449997,79.558167,5200800
2022-11-10,86.690002,88.980003,86.519997,88.800003,84.658676,10013900
2022-11-11,89.000000,91.690002,89.000000,90.779999,86.546326,9119100
2022-11-14,90.269997,91.360001,89.790001,89.809998,85.621567,4873400
2022-11-15,91.070000,91.860001,89.360001,90.500000,86.279388,7336100
2022-11-16,90.470001,90.470001,89.059998,89.820000,85.631096,4368600
2022-11-17,88.690002,89.120003,87.510002,88.949997,84.801674,4967300
2022-11-18,90.269997,90.370003,88.589996,89.199997,85.040016,5450700
2022-11-21,89.059998,89.680000,88.570000,89.080002,84.925613,4667100
2022-11-22,89.589996,90.190002,89.300003,89.669998,85.488098,3804100
2022-11-23,89.720001,90.449997,89.669998,89.930000,85.735970,4961400
2022-11-25,89.650002,91.080002,89.470001,90.910004,86.670273,2450100
2022-11-28,90.199997,91.099998,89.699997,89.889999,85.697830,6147700
2022-11-29,89.639999,91.470001,89.599998,91.080002,86.832344,5307100
2022-11-30,91.279999,93.250000,89.129997,93.070000,88.729530,10520600
2022-12-01,93.059998,93.489998,92.040001,93.000000,88.662804,7310400
2022-12-02,91.860001,92.660004,91.510002,92.099998,87.804771,5197800
2022-12-05,91.480003,91.720001,89.089996,89.809998,85.621567,8272500
2022-12-06,89.620003,89.760002,86.410004,87.510002,83.428825,10424700
2022-12-07,86.820000,88.029999,86.709999,87.279999,83.209557,7066700
2022-12-08,87.680000,88.790001,87.000000,88.690002,84.553795,6141400
2022-12-09,88.680000,89.760002,88.370003,89.470001,85.297424,6488300
2022-12-12,89.010002,91.330002,88.279999,91.120003,86.870476,7496200
2022-12-13,93.660004,95.160004,92.070000,92.709999,88.386322,10330500
2022-12-14,92.510002,92.680000,89.870003,90.500000,86.279388,7704600
2022-12-15,89.150002,89.190002,86.919998,87.790001,83.695778,8795200
2022-12-16,86.529999,86.870003,85.830002,86.860001,82.809143,17262000
2022-12-19,86.739998,87.040001,84.959999,85.550003,81.560234,5129600
2022-12-20,85.919998,86.449997,85.139999,85.160004,81.188431,5206800
2022-12-21,86.410004,87.820000,86.349998,86.870003,82.818687,5422400
2022-12-22,86.580002,86.580002,84.769997,86.370003,82.342003,5635200
2022-12-23,86.330002,86.580002,85.349998,86.110001,82.094124,3316100
2022-12-27,86.360001,86.360001,84.940002,85.059998,81.093086,7064700
2022-12-28,84.959999,85.209999,84.059998,84.459999,80.521072,3714900
2022-12-29,84.959999,85.589996,84.559998,85.239998,81.264687,3461700
2022-12-30,84.699997,85.199997,84.180000,85.019997,81.054962,4455600
2023-01-03,85.639999,86.599998,84.980003,85.720001,81.722305,5108900
2023-01-04,85.550003,87.349998,85.180000,86.650002,82.608932,7726800
2023-01-05,85.900002,86.169998,84.830002,85.919998,81.912987,5339900
2023-01-06,86.440002,87.959999,85.709999,87.559998,83.476501,5710900
2023-01-09,88.250000,88.910004,87.410004,87.639999,83.552773,5039700
2023-01-10,87.550003,88.930000,86.839996,88.919998,84.773064,4536600
2023-01-11,89.370003,89.809998,88.849998,89.430000,85.259293,6122600
2023-01-12,90.019997,91.809998,89.349998,90.529999,86.307991,7895600
2023-01-13,89.029999,91.980003,88.269997,91.660004,87.385284,8414600
2023-01-17,95.900002,99.099998,95.000000,97.080002,92.552513,27914300
2023-01-18,96.800003,97.949997,96.339996,96.580002,92.075836,14134800
2023-01-19,94.610001,94.980003,92.940002,94.150002,89.759163,13457100
2023-01-20,94.129997,96.279999,93.879997,96.239998,91.751686,10785000
2023-01-23,95.870003,97.220001,95.489998,97.129997,92.600189,8735300
2023-01-24,96.279999,96.809998,92.919998,95.510002,91.055740,4801600
2023-01-25,94.879997,95.930000,94.440002,95.639999,91.179672,5891000
2023-01-26,96.220001,96.540001,95.309998,96.500000,91.999565,6085100
2023-01-27,96.410004,97.430000,95.709999,96.860001,92.342781,7990800
2023-01-30,95.029999,96.610001,94.919998,95.959999,92.222656,5870100
2023-01-31,96.290001,97.370003,95.760002,97.330002,93.539291,7182100
2023-02-01,96.949997,99.059998,96.930000,98.190002,94.365807,9815200
2023-02-02,98.879997,100.269997,97.959999,99.209999,95.346062,11118900
2023-02-03,98.239998,100.180000,98.070000,99.430000,95.557503,6948600
2023-02-06,98.449997,99.199997,98.070000,98.900002,95.048141,4737700
2023-02-07,98.769997,99.820000,98.050003,99.220001,95.355682,5060700
2023-02-08,98.320000,99.940002,98.059998,98.959999,95.105812,4705200
2023-02-09,99.220001,99.800003,97.730003,98.050003,94.231255,4983800
2023-02-10,97.589996,98.599998,97.559998,98.440002,94.606064,5224900
2023-02-13,98.459999,99.760002,98.160004,99.430000,95.557503,4910300
2023-02-14,99.050003,100.989998,98.970001,100.559998,96.643494,7679500
2023-02-15,99.510002,100.959999,99.500000,100.830002,96.902977,6464200
2023-02-16,99.779999,100.239998,98.809998,99.570000,95.692047,6051800
2023-02-17,98.900002,100.019997,98.300003,99.510002,95.634392,8133000
2023-02-21,98.459999,99.000000,97.180000,97.620003,93.818001,6556000
2023-02-22,97.370003,98.070000,96.620003,97.269997,93.481628,5072400
2023-02-23,97.879997,98.419998,96.699997,97.940002,94.125542,5916100
2023-02-24,97.150002,97.980003,96.610001,97.699997,93.894875,5414200
2023-02-27,98.410004,98.480003,96.580002,96.699997,92.933815,5645000
2023-02-28,97.120003,97.290001,96.260002,96.500000,92.741623,6745300
2023-03-01,95.959999,96.760002,95.260002,96.190002,92.443695,5429600
2023-03-02,95.449997,96.370003,94.480003,96.080002,92.337975,4632400
2023-03-03,96.550003,98.440002,96.449997,98.330002,94.500343,6504000
2023-03-06,98.440002,99.199997,98.099998,98.379997,94.548393,5215200
2023-03-07,98.000000,98.260002,95.970001,96.059998,92.318756,5461400
2023-03-08,95.639999,96.500000,95.360001,95.900002,92.164986,4121300
2023-03-09,95.360001,95.949997,91.769997,92.199997,88.609085,9162400
2023-03-10,91.769997,93.010002,89.230003,90.050003,86.542824,16206500
2023-03-13,88.540001,90.180000,86.650002,87.989998,84.563057,15175400
2023-03-14,92.410004,92.410004,89.120003,89.970001,86.465942,11089300
2023-03-15,86.930000,87.019997,83.680000,85.389999,82.064323,14814000
2023-03-16,84.550003,88.279999,83.279999,87.010002,83.621231,15342400
2023-03-17,86.489998,86.500000,83.699997,84.180000,80.901443,19935800
2023-03-20,84.599998,86.309998,84.370003,85.639999,82.304581,8649800
2023-03-21,88.230003,89.180000,88.000000,88.760002,85.303070,8905600
2023-03-22,88.750000,90.080002,87.459999,87.550003,84.140198,7299300
2023-03-23,87.949997,88.800003,85.239998,85.839996,82.496780,9373000
2023-03-24,84.510002,84.510002,81.720001,83.949997,80.680405,10978700
2023-03-27,86.059998,86.320000,84.360001,84.639999,81.343529,6626900
2023-03-28,84.559998,85.169998,83.930000,84.879997,81.574181,5209900
2023-03-29,85.930000,86.349998,85.349998,86.239998,82.881218,4873500
2023-03-30,87.260002,87.610001,85.459999,86.110001,82.756279,4113700
2023-03-31,86.800003,87.870003,86.169998,87.800003,84.380463,6142400
2023-04-03,87.949997,88.320000,86.669998,87.160004,83.765388,7728400
2023-04-04,87.000000,87.199997,84.260002,84.820000,81.516525,6222800
2023-04-05,83.830002,84.529999,83.199997,83.820000,80.555473,6045400
2023-04-06,83.900002,84.400002,83.209999,84.190002,80.911049,3877800
2023-04-10,83.949997,84.360001,83.430000,84.000000,80.728462,6185800
2023-04-11,84.290001,85.760002,84.129997,85.089996,81.775993,5582100
2023-04-12,85.510002,86.019997,84.790001,85.470001,82.141205,4641800
2023-04-13,85.389999,85.779999,84.440002,85.690002,82.352638,5086000
2023-04-14,86.430000,87.400002,86.000000,86.709999,83.332909,7865900
2023-04-17,86.660004,89.309998,86.269997,89.290001,85.812416,8876900
2023-04-18,89.129997,90.540001,88.739998,89.849998,86.350609,10227600
2023-04-19,87.139999,90.699997,86.500000,90.449997,86.927246,13886200
2023-04-20,89.849998,91.820000,89.720001,90.430000,86.908028,6776000
2023-04-21,90.480003,91.339996,89.169998,91.120003,87.571159,6531000
2023-04-24,91.230003,91.480003,89.550003,90.199997,86.686981,5004400
2023-04-25,89.639999,89.830002,87.889999,88.059998,84.630325,5806700
2023-04-26,88.150002,89.790001,87.910004,88.440002,84.995529,6429100
2023-04-27,89.410004,90.959999,88.889999,90.260002,86.744644,6375800
2023-04-28,89.449997,90.330002,89.160004,89.970001,87.214790,6374500
2023-05-01,90.190002,90.519997,87.830002,87.930000,85.237267,7745400
2023-05-02,87.570000,87.570000,85.330002,86.290001,83.647484,6319100
2023-05-03,86.400002,87.180000,84.570000,84.750000,82.154648,6546500
2023-05-04,84.169998,84.449997,81.610001,82.610001,80.080185,10359200
2023-05-05,83.790001,85.019997,83.620003,84.879997,82.280663,8286500
2023-05-08,85.480003,85.570000,84.320000,84.430000,81.844444,5825300
2023-05-09,84.000000,84.910004,83.699997,84.370003,81.786285,4381400
2023-05-10,85.070000,85.220001,82.800003,83.720001,81.156189,4884900
2023-05-11,82.779999,82.820000,81.620003,82.629997,80.099571,6717800
2023-05-12,83.000000,83.269997,81.669998,82.389999,79.866928,5208200
2023-05-15,82.669998,83.379997,82.250000,82.949997,80.409775,5032100
2023-05-16,82.720001,83.070000,81.809998,81.860001,79.353149,6862900
2023-05-17,82.540001,83.919998,82.500000,83.910004,81.340378,8216700
2023-05-18,83.699997,84.550003,83.019997,84.489998,81.902611,5367700
2023-05-19,83.790001,84.419998,82.230003,82.239998,79.721512,11177500
2023-05-22,82.250000,83.160004,81.910004,82.269997,79.750595,5520000
2023-05-23,82.000000,83.570000,81.889999,82.639999,80.109261,5521200
2023-05-24,82.010002,82.230003,80.739998,81.220001,78.732750,6827800
2023-05-25,81.209999,83.129997,80.980003,83.000000,80.458237,6962700
2023-05-26,82.970001,84.639999,82.830002,83.900002,81.330681,7411600
2023-05-30,84.160004,84.570000,83.110001,83.419998,80.865379,5876800
2023-05-31,83.059998,83.279999,81.129997,81.760002,79.256218,9559200
2023-06-01,82.580002,82.839996,81.470001,82.070000,79.556725,6857500
2023-06-02,82.940002,84.680000,82.940002,84.349998,81.766899,6218100
2023-06-05,84.400002,84.730003,83.220001,83.739998,81.175575,6631900
2023-06-06,83.599998,86.230003,83.269997,85.860001,83.230659,6903900
2023-06-07,86.050003,87.010002,85.779999,86.500000,83.851059,7410800
2023-06-08,86.400002,86.910004,85.180000,86.309998,83.666870,6795900
2023-06-09,86.739998,86.959999,85.660004,86.209999,83.569939,6282600
2023-06-12,86.199997,87.639999,86.010002,87.440002,84.762268,7053500
2023-06-13,87.839996,88.980003,87.589996,88.279999,85.576538,6089200
2023-06-14,88.599998,89.489998,87.639999,87.980003,85.285736,5772500
2023-06-15,87.629997,89.330002,87.400002,89.050003,86.322975,8603200
2023-06-16,89.620003,89.650002,87.940002,88.089996,85.392365,13144000
2023-06-20,87.099998,87.209999,86.250000,86.730003,84.074020,7382000
2023-06-21,86.559998,87.279999,86.300003,86.339996,83.695953,6343100
2023-06-22,85.519997,85.629997,84.360001,84.500000,81.912300,6214600
2023-06-23,83.260002,83.919998,82.599998,83.580002,81.020477,10017300
2023-06-26,83.559998,84.239998,83.250000,83.589996,81.030167,6377400
2023-06-27,83.910004,84.870003,83.379997,84.430000,81.844444,6639900
2023-06-28,84.540001,84.559998,83.639999,83.989998,81.417923,4781600
2023-06-29,85.339996,86.059998,84.629997,85.239998,82.629639,9066500
2023-06-30,86.019997,86.489998,85.400002,85.400002,82.784744,6188200
2023-07-03,86.339996,87.660004,85.839996,86.410004,83.763817,5839300
2023-07-05,85.949997,86.279999,85.349998,85.919998,83.288818,6734300
2023-07-06,84.849998,84.919998,83.019997,83.330002,80.778137,8546800
2023-07-07,83.010002,84.040001,82.900002,83.360001,80.807213,8217300
2023-07-10,83.419998,84.389999,83.180000,83.400002,80.845985,6141200
2023-07-11,83.900002,85.430000,83.620003,84.959999,82.358215,11057700
2023-07-12,86.680000,87.709999,85.599998,85.769997,83.143410,8602300
2023-07-13,86.230003,86.639999,85.739998,86.209999,83.569939,6026500
2023-07-14,87.410004,87.419998,85.559998,85.779999,83.153099,7731300
2023-07-17,85.680000,86.900002,85.680000,86.370003,83.725044,7911800
2023-07-18,87.540001,92.559998,87.099998,91.940002,89.124466,21633900
2023-07-19,91.430000,93.860001,91.330002,93.160004,90.307114,12004300
2023-07-20,93.110001,94.139999,92.860001,93.800003,90.927505,9541800
2023-07-21,94.269997,94.400002,93.059998,94.010002,91.131081,6297900
2023-07-24,94.010002,95.400002,93.699997,94.669998,91.770859,7259800
2023-07-25,94.699997,95.570000,94.410004,94.419998,91.528511,7760100
2023-07-26,94.400002,95.150002,93.290001,93.540001,90.675468,7201100
2023-07-27,93.650002,94.709999,92.550003,92.750000,89.909660,8427800
2023-07-28,92.459999,92.599998,91.089996,91.570000,89.586800,5798400
2023-07-31,91.900002,92.199997,91.040001,91.559998,89.577019,5242900
2023-08-01,91.199997,91.430000,90.629997,90.940002,88.970451,4468500
2023-08-02,89.519997,90.139999,88.790001,89.320000,87.385536,6407400
2023-08-03,88.839996,89.519997,88.510002,89.139999,87.209435,5137700
2023-08-04,89.349998,90.050003,88.519997,88.790001,86.867020,6191700
2023-08-07,89.449997,89.709999,88.980003,89.080002,87.150734,4663300
2023-08-08,87.849998,88.519997,86.260002,88.470001,86.553947,6921200
2023-08-09,88.470001,89.010002,87.470001,87.559998,85.663651,5200500
2023-08-10,87.910004,88.930000,87.320000,87.639999,85.741920,4250100
2023-08-11,87.059998,88.199997,87.019997,87.699997,85.800621,3922300
2023-08-14,86.959999,87.400002,86.519997,87.330002,85.438637,3637500
2023-08-15,86.410004,86.470001,85.720001,86.160004,84.293976,9308700
2023-08-16,85.739998,86.790001,85.589996,85.989998,84.127655,5746300
2023-08-17,86.599998,86.900002,85.199997,85.790001,83.931984,7611200
2023-08-18,84.959999,86.300003,84.709999,84.889999,83.051483,6648700
2023-08-21,85.019997,85.309998,83.660004,84.250000,82.425339,5385300
2023-08-22,84.709999,84.769997,82.839996,82.980003,81.182846,6003300
2023-08-23,83.000000,83.720001,82.879997,83.389999,81.583961,5878600
2023-08-24,83.169998,84.750000,83.099998,83.440002,81.632881,5023000
2023-08-25,83.690002,84.150002,82.739998,83.220001,81.417641,5461400
2023-08-28,83.800003,84.870003,83.769997,84.379997,82.552521,6439700
2023-08-29,84.410004,85.589996,84.320000,85.550003,83.697189,6212300
2023-08-30,85.620003,86.000000,85.029999,85.260002,83.413467,5051800
2023-08-31,85.669998,85.669998,84.760002,85.150002,83.305847,5581200
2023-09-01,86.000000,86.449997,85.290001,85.750000,83.892853,4981800
2023-09-05,85.839996,86.269997,84.809998,84.839996,83.002556,4919400
2023-09-06,84.279999,84.750000,83.349998,84.160004,82.337296,5384000
2023-09-07,83.989998,84.870003,83.779999,83.839996,82.024216,5504200
2023-09-08,84.150002,84.949997,83.660004,84.919998,83.080826,6127600
2023-09-11,85.379997,85.669998,83.349998,83.510002,81.701370,7780900
2023-09-12,83.339996,86.529999,83.230003,85.550003,83.697189,8942600
2023-09-13,86.150002,87.800003,86.150002,87.250000,85.360367,10617400
2023-09-14,88.080002,89.110001,87.919998,89.070000,87.140953,8109600
2023-09-15,88.190002,88.730003,87.940002,88.410004,86.495247,17598400
2023-09-18,88.570000,89.050003,87.550003,88.709999,86.788742,5501900
2023-09-19,88.779999,89.470001,87.940002,88.510002,86.593079,5769000
2023-09-20,88.830002,89.150002,87.059998,87.139999,85.252747,5268200
2023-09-21,86.339996,86.510002,84.830002,84.879997,83.041687,6933900
2023-09-22,85.230003,85.230003,83.010002,83.290001,81.486130,7420600
2023-09-25,82.629997,83.279999,82.300003,83.029999,81.231758,4748800
2023-09-26,82.080002,82.769997,81.720001,82.169998,80.390381,5557000
2023-09-27,82.410004,82.610001,81.089996,81.650002,79.881653,5708200
2023-09-28,81.480003,82.550003,81.449997,82.190002,80.409950,5665400
2023-09-29,83.010002,83.089996,81.029999,81.669998,79.901215,6830500
2023-10-02,81.099998,81.470001,79.900002,80.410004,78.668503,6722200
2023-10-03,79.580002,79.839996,77.830002,78.019997,76.330269,7526800
2023-10-04,78.099998,79.290001,77.610001,79.089996,77.377083,6848700
2023-10-05,78.480003,79.540001,78.019997,79.150002,77.435791,5589300
2023-10-06,78.720001,80.790001,78.400002,80.330002,78.590240,6305600
2023-10-09,79.599998,80.080002,78.930000,79.910004,78.179337,5125000
2023-10-10,80.250000,81.110001,80.019997,80.129997,78.394569,6245400
2023-10-11,79.910004,80.209999,78.709999,78.900002,77.191208,8928700
2023-10-12,78.870003,78.870003,77.290001,77.809998,76.124809,11654600
2023-10-13,78.199997,79.230003,77.339996,77.790001,76.105247,6442800
2023-10-16,78.790001,79.180000,77.870003,78.730003,77.024895,7901500
2023-10-17,77.989998,80.629997,77.980003,80.330002,78.590240,12324800
2023-10-18,76.430000,77.070000,73.400002,74.879997,73.258270,34732300
2023-10-19,74.870003,76.459999,72.889999,72.919998,71.340721,17486100
2023-10-20,73.120003,74.000000,72.349998,73.129997,71.546165,11269900
2023-10-23,72.730003,72.870003,71.239998,71.699997,70.147141,12847100
2023-10-24,71.750000,72.099998,71.080002,71.559998,70.010170,9265500
2023-10-25,71.250000,71.900002,71.129997,71.400002,69.853638,8461700
2023-10-26,71.470001,72.690002,71.400002,72.070000,70.509132,10903200
